CGg1Mx3MM,-0.0007250375903596091
CGg1Mx2MM,-0.4999994743202162
CGg1x3M,0.0006473102447472991
CGg1x2M,0.3518080969534699
CGg1x1M,-0.45778158246128503
CGg1Mx3M,-0.0006496780916502728
CGg1Mx2M,-0.3552923441723949
CGg1Mx1M,-0.4550826973465318
CGg1Px3,0.00039567237536662885
CGg1Px2,0.20211690564679313
CGg1Px1,-0.45241145735500526
CGg1Px0,0.4136896660731615
CGg1x3,-0.0007942379850535002
CGg1x2,-0.40823676428317185
CGg1x1,0.006685728186953457
CGg1x0,0.408204296701508
CGg1Mx3,0.00039857239451337925
CGg1Mx2,0.20614022413209498
CGg1Mx1,0.46038521111679936
CGg1Mx0,0.40276317257964744
CGg1Px3P,-0.0006473102447472991
CGg1Px2P,-0.3518080969534699
CGg1Px1P,0.45778158246128503
CGg1x3P,0.0006496780916502728
CGg1x2P,0.3552923441723949
CGg1x1P,0.4550826973465318
CGg1Px3PP,-0.0007250375903596091
CGg1Px2PP,-0.4999994743202162
CGg2MMx3MMM,0.7071067811865475
CGg2Mx3MM,-0.5769310615389297
CGg2Mx2MM,0.28951203238938167
CGg2MMx3MM,0.4088398519616896
CGg2MMx2MM,0.4076558705345442
CGg2x3M,0.4465645858211076
CGg2x2M,-0.35402208174189054
CGg2x1M,0.09263784141966043
CGg2Mx3M,-0.5167709089779494
CGg2Mx2M,-0.20257164112179257
CGg2Mx1M,0.15888955655001685
CGg2MMx3M,0.18310395198452412
CGg2MMx2M,0.28919112874157166
CGg2MMx1M,0.22250415836898757
CGg2Px3,0.31553983763631666
CGg2Px2,-0.35346764273904596
CGg2Px1,0.15966091005603078
CGg2Px0,-0.0019053086440646327
CGg2x3,-0.5477209409585548
CGg2x2,0.0018702461256671415
CGg2x1,0.18255637734222863
CGg2x0,-0.0021852779960333806
CGg2Mx3,0.31691550209695185
CGg2Mx2,0.353630932541361
CGg2Mx1,0.15654454499992196
CGg2Mx0,-0.001879763637186296
CGg2PPx3P,0.18204496544235238
CGg2PPx2P,-0.2881539638101839
CGg2PPx1P,0.22470778883750037
CGg2Px3P,-0.5160220924127944
CGg2Px2P,0.20567298890632868
CGg2Px1P,0.15733135450250216
CGg2x3P,0.44786157415750516
CGg2x2P,0.35307835938397425
CGg2x1P,0.08993895630490714
CGg2PPx3PP,0.4076558705345442
CGg2PPx2PP,-0.40883985196168965
CGg2Px3PP,-0.5777682628348632
CGg2Px2PP,-0.2878376297975148
CGg2PPx3PPP,0.7071067811865475
deltaZ,0.29
deltaEx3,266.65199999999993
deltaEx1,-156.94050000000004
deltaEx0,-229.16250000000002
deltaZx3MMM,-1.160000000000025
deltaZx3MM,-0.7727726370072787
deltaZx2MM,-0.7738940296593739
deltaZx3M,-0.38576955082680797
deltaZx2M,-0.3852774209209997
deltaZx1M,-0.38895302825211786
deltaZx3,0.0010092559640497711
deltaZx2,0.002039276080978425
deltaZx1,0.007301085073578406
deltaZx0,-0.010349617118598014
deltaZx3P,0.3875637825064473
deltaZx2P,0.3880559124123124
deltaZx1P,0.3843803050812227
deltaZx3PP,0.7738940296593455
deltaZx2PP,0.7727726370073071
deltaZx3PPP,1.160000000000025
