CGg1Mx2MM,-0.7071067811865475
CGg1x2M,0.49948796413472507
CGg1x1M,-0.28956019584514875
CGg1Mx2M,-0.5005104675940586
CGg1Mx1M,-0.28778916790266823
CGg1Px2,0.2880853964879553
CGg1Px1,-0.28926367037193645
CGg1x2,-0.5773490668598917
CGg1x1,0.0011782738839811778
CGg1Mx2,0.28926367037193645
CGg1Mx1,0.2880853964879553
CGg1Px2P,-0.49949005300925253
CGg1Px1P,0.28955659253097205
CGg1x2P,0.5005083914697075
CGg1x1P,0.2877927785781626
CGg1Px2PP,-0.7071067811865475
CGg2Mx2MM,-0.4082482904638631
CGg2MMx2MM,-0.5773502691896258
CGg2x2M,0.49948796413472507
CGg2x1M,-0.28956019584514875
CGg2Mx2M,0.28778916790266823
CGg2Mx1M,-0.5005104675940586
CGg2MMx2M,-0.4094999560876189
CGg2MMx1M,-0.7063826531214542
CGg2Px2,0.4989785436357631
CGg2Px1,-0.5010193738680501
CGg2x2,-0.0011782738839811778
CGg2x1,-0.5773490668598917
CGg2Mx2,-0.5010193738680501
CGg2Mx1,-0.4989785436357631
CGg2PPx2P,0.4070004506182747
CGg2PPx1P,-0.7078257552980026
CGg2Px2P,-0.28955659253097205
CGg2Px1P,-0.49949005300925253
CGg2x2P,-0.5005083914697075
CGg2x1P,-0.2877927785781626
CGg2PPx2PP,0.5773502691896258
CGg2Px2PP,0.4082482904638631
deltaZ,2.5
deltaEx1,-816.6560000000001
deltaZx2MM,-1.6666666666666288
deltaZx2M,-0.830777070676163
deltaZx1M,0.8307770706760864
deltaZx2,0.0034013908039014495
deltaZx1,-0.0034013908038615726
deltaZx2P,0.8358791834447175
deltaZx1P,-0.8358791834445939
deltaZx2PP,1.6666666666666288
