0.038848678259810594,0.04575927646598204,0.048879883333711543,0.04982104797797928,0.049512142648666845,0.04849800077495911,0.04710195969835273,0.045517410610943915,0.04386025816253272,0.04219955707762092,0.04057572018624479,0.03901151294636897,0.03751878620912469,0.036102649233362205,0.034764081781979685,0.033501581248034706,0.03231220593353053,0.031192236466994837,0.030137593598813135,0.0291440995124638,0.028207638151238248,0.027324250240398702,0.026490186121973125
0.10460844962805399,0.13400490039891275,0.15418704060216654,0.167862196571821,0.1768867881886327,0.1825551425715176,0.18578314218988393,0.18722743357132093,0.18736428820030634,0.1865426790096078,0.18502057841854616,0.1829901398409851,0.18059540576469538,0.17794491553859587,0.17512077904229303,0.1721852770539405,0.16918571507208088,0.16615801119860776,0.16312938169820393,0.16012036302511914,0.1571463381385556,0.15421870763117215,0.1513457824983878
0.12111500607546195,0.16154850721753514,0.19267902789307734,0.21661733268465175,0.2349543831600411,0.24889522558699365,0.259369251878424,0.26709393702940815,0.2726285850644006,0.27641227903702287,0.2787919666710859,0.2800434360849541,0.2803871165549182,0.28000007768834884,0.2790252113565965,0.27757830852851584,0.2757535507774628,0.27362779896423456,0.27126396287585514,0.26871366408093433,0.26601935137727956,0.26321599035054577,0.26033241911179034
0.12752583532503078,0.17291907133914558,0.20931409424114586,0.23848824219206227,0.26184010722294426,0.28047676682491945,0.29527943454881356,0.3069532272956062,0.31606515112396943,0.32307328324759255,0.32834932900797204,0.33219616024306914,0.334861527557912,0.3365488384802587,0.3374256719445004,0.3376305375261962,0.33727826563626045,0.33646432548391897,0.335268298337382,0.33375668287033083,0.33198516984219056,0.3300004933057871,0.327841942674629
0.12886752592082049,0.17637176876806296,0.21530770233243715,0.24722017176931985,0.27335734828383973,0.29473153582709677,0.31216672751807206,0.3263359668863266,0.33779082754208284,0.346984771778644,0.3542917339569228,0.3600209625831541,0.36442891873014455,0.36772884913620696,0.3700985151900099,0.37168645420996055,0.3726170677295022,0.3729947698417134,0.37290737903301013,0.37242890004077367,0.3716218110211798,0.37053894994020004,0.36922507350580136
0.12746172595246652,0.17546341841677762,0.21535007875448853,0.24850030383638783,0.27604581529693717,0.2989180746712954,0.3178856549199025,0.33358428082077246,0.34654104236143307,0.35719396509490003,0.36590787083565696,0.37298726641297847,0.3786868447807595,0.3832200627552327,0.38676616519351087,0.38947595085235015,0.39147651670956035,0.39287517053893867,0.3937626648465954,0.39421587552893966,0.3943000256247761,0.3940705342418228,0.3935745586881265
0.12418248756332763,0.17165651086950692,0.21149488199244476,0.2449418472148884,0.27302936440743,0.2966149200535077,0.31641235725846517,0.3330170375975894,0.3469264108336255,0.35855686038953116,0.3682575246181228,0.37632164549242925,0.3829959786129819,0.3884884361196248,0.3929745233425706,0.3966026130461934,0.39949833280498726,0.40176821187973444,0.4035027179718086,0.40477878997888955,0.4056619543539455,0.40620809549123593,0.40646493990209964
0.11967890957356793,0.16597852967622687,0.2051419403505966,0.2382955159537407,0.26638009930699885,0.29018270257610995,0.31036261953138894,0.3274729735053559,0.34197850646423644,0.35427028122536414,0.36467784751501087,0.37347932388845834,0.3809097643620185,0.387168111833422,0.39242298549139226,0.3968175048539416,0.40047331653643203,0.4034939603675743,0.40596768721672155,0.40796982141046545,0.40956474281395383,0.41080755396631535,0.41174548348746254
0.11480117696454085,0.159665419359254,0.197875317599315,0.23045328250262365,0.2582579547907179,0.2820112715011368,0.30232097929475554,0.3196993493049448,0.3345787240770487,0.347324516942292,0.35824591246998777,0.36760490685281594,0.375623795072201,0.3824914380451903,0.38836850577515697,0.3933918686651201,0.3976782806398906,0.40132747120071616,0.40442474519600524,0.4070431692524525,0.4092454187730071,0.4110853259401188,0.4126092087711169
0.11064092762634609,0.1542509942421441,0.19160590003958466,0.22364320320181902,0.251154025062392,0.274806562666027,0.2951657907861815,0.31270993176840217,0.32784430986338287,0.34091279294582794,0.35220751558770563,0.3619769563183566,0.3704327247159123,0.3777552589137745,0.38409861311943727,0.3895944849341714,0.3943556070355707,0.3984786053161439,0.4020464148997674,0.4051303085238371,0.4077916349601152,0.41008325761100095,0.41205082947818067
